ts_iso,target,rtt_ms
2026-03-18T17:41:42.415434+00:00,1.1.1.1,12.0
2026-03-18T17:41:42.619801+00:00,1.1.1.1,11.9
2026-03-18T17:41:42.820655+00:00,1.1.1.1,12.5
2026-03-18T17:41:43.021152+00:00,1.1.1.1,11.4
2026-03-18T17:41:43.221407+00:00,1.1.1.1,10.8
2026-03-18T17:41:43.423270+00:00,1.1.1.1,11.0
2026-03-18T17:41:43.624711+00:00,1.1.1.1,10.8
2026-03-18T17:41:43.825999+00:00,1.1.1.1,10.7
2026-03-18T17:41:44.028579+00:00,1.1.1.1,12.0
2026-03-18T17:41:44.229341+00:00,1.1.1.1,12.3
2026-03-18T17:41:44.430704+00:00,1.1.1.1,12.2
2026-03-18T17:41:44.632154+00:00,1.1.1.1,12.1
2026-03-18T17:41:44.833590+00:00,1.1.1.1,12.2
2026-03-18T17:41:45.033444+00:00,1.1.1.1,11.3
2026-03-18T17:41:45.239300+00:00,1.1.1.1,12.5
2026-03-18T17:41:45.442725+00:00,1.1.1.1,12.1
2026-03-18T17:41:45.643740+00:00,1.1.1.1,11.8
2026-03-18T17:41:45.845446+00:00,1.1.1.1,12.2
2026-03-18T17:41:46.051107+00:00,1.1.1.1,12.2
2026-03-18T17:41:46.252000+00:00,1.1.1.1,12.0
2026-03-18T17:41:46.452865+00:00,1.1.1.1,12.2
2026-03-18T17:41:46.653848+00:00,1.1.1.1,12.2
2026-03-18T17:41:46.858722+00:00,1.1.1.1,12.3
2026-03-18T17:41:47.061253+00:00,1.1.1.1,12.4
2026-03-18T17:41:47.262628+00:00,1.1.1.1,12.3
2026-03-18T17:41:47.462713+00:00,1.1.1.1,11.5
2026-03-18T17:41:47.663992+00:00,1.1.1.1,11.8
2026-03-18T17:41:47.866360+00:00,1.1.1.1,11.9
2026-03-18T17:41:48.067905+00:00,1.1.1.1,10.7
2026-03-18T17:41:48.269856+00:00,1.1.1.1,10.9
2026-03-18T17:41:48.471459+00:00,1.1.1.1,11.0
2026-03-18T17:41:48.677602+00:00,1.1.1.1,11.6
2026-03-18T17:41:48.882073+00:00,1.1.1.1,12.0
2026-03-18T17:41:49.085074+00:00,1.1.1.1,12.0
2026-03-18T17:41:49.285992+00:00,1.1.1.1,12.4
2026-03-18T17:41:49.487109+00:00,1.1.1.1,12.2
2026-03-18T17:41:49.688327+00:00,1.1.1.1,12.1
2026-03-18T17:41:49.889521+00:00,1.1.1.1,11.9
2026-03-18T17:41:50.090295+00:00,1.1.1.1,12.2
2026-03-18T17:41:50.291025+00:00,1.1.1.1,11.8
2026-03-18T17:41:50.493093+00:00,1.1.1.1,12.3
2026-03-18T17:41:50.694166+00:00,1.1.1.1,12.2
2026-03-18T17:41:50.897419+00:00,1.1.1.1,11.5
2026-03-18T17:41:51.101516+00:00,1.1.1.1,12.2
2026-03-18T17:41:51.303877+00:00,1.1.1.1,12.0
2026-03-18T17:41:51.506913+00:00,1.1.1.1,12.4
2026-03-18T17:41:51.710242+00:00,1.1.1.1,12.1
2026-03-18T17:41:51.910592+00:00,1.1.1.1,10.9
2026-03-18T17:41:52.112131+00:00,1.1.1.1,11.8
2026-03-18T17:41:52.314326+00:00,1.1.1.1,12.3
2026-03-18T17:41:52.519174+00:00,1.1.1.1,12.4
2026-03-18T17:41:52.720055+00:00,1.1.1.1,12.1
2026-03-18T17:41:52.920649+00:00,1.1.1.1,11.8
2026-03-18T17:41:53.124512+00:00,1.1.1.1,12.2
2026-03-18T17:41:53.325246+00:00,1.1.1.1,11.9
2026-03-18T17:41:53.526553+00:00,1.1.1.1,11.6
2026-03-18T17:41:53.732791+00:00,1.1.1.1,12.3
2026-03-18T17:41:53.937286+00:00,1.1.1.1,12.0
2026-03-18T17:41:54.143161+00:00,1.1.1.1,12.3
2026-03-18T17:41:54.348855+00:00,1.1.1.1,12.2
2026-03-18T17:41:54.551661+00:00,1.1.1.1,12.1
2026-03-18T17:41:54.751763+00:00,1.1.1.1,12.0
2026-03-18T17:41:54.952558+00:00,1.1.1.1,10.7
2026-03-18T17:41:55.154711+00:00,1.1.1.1,11.2
2026-03-18T17:41:55.355879+00:00,1.1.1.1,11.3
2026-03-18T17:41:55.561720+00:00,1.1.1.1,11.4
2026-03-18T17:41:55.768878+00:00,1.1.1.1,12.8
2026-03-18T17:41:55.973746+00:00,1.1.1.1,12.3
2026-03-18T17:41:56.176049+00:00,1.1.1.1,12.1
2026-03-18T17:41:56.376719+00:00,1.1.1.1,12.3
2026-03-18T17:41:56.580134+00:00,1.1.1.1,12.5
2026-03-18T17:41:56.785782+00:00,1.1.1.1,12.3
2026-03-18T17:41:56.991188+00:00,1.1.1.1,12.0
2026-03-18T17:41:57.192993+00:00,1.1.1.1,12.3
2026-03-18T17:41:57.396068+00:00,1.1.1.1,12.3
2026-03-18T17:41:57.596815+00:00,1.1.1.1,11.9
2026-03-18T17:41:57.803059+00:00,1.1.1.1,12.4
2026-03-18T17:41:58.008029+00:00,1.1.1.1,12.3
2026-03-18T17:41:58.208396+00:00,1.1.1.1,11.9
2026-03-18T17:41:58.410067+00:00,1.1.1.1,12.2
2026-03-18T17:41:58.609725+00:00,1.1.1.1,11.1
2026-03-18T17:41:58.811737+00:00,1.1.1.1,11.9
2026-03-18T17:41:59.012444+00:00,1.1.1.1,12.0
2026-03-18T17:41:59.212371+00:00,1.1.1.1,11.5
2026-03-18T17:41:59.415465+00:00,1.1.1.1,11.9
2026-03-18T17:41:59.621212+00:00,1.1.1.1,12.2
2026-03-18T17:41:59.821888+00:00,1.1.1.1,12.1
2026-03-18T17:42:00.021337+00:00,1.1.1.1,11.1
2026-03-18T17:42:00.223184+00:00,1.1.1.1,12.1
2026-03-18T17:42:00.424059+00:00,1.1.1.1,11.6
2026-03-18T17:42:00.628283+00:00,1.1.1.1,11.7
2026-03-18T17:42:00.832469+00:00,1.1.1.1,12.3
2026-03-18T17:42:01.032684+00:00,1.1.1.1,11.8
2026-03-18T17:42:01.236603+00:00,1.1.1.1,11.7
2026-03-18T17:42:01.442635+00:00,1.1.1.1,11.6
2026-03-18T17:42:01.646694+00:00,1.1.1.1,12.6
2026-03-18T17:42:01.852374+00:00,1.1.1.1,12.3
2026-03-18T17:42:02.057431+00:00,1.1.1.1,11.7
2026-03-18T17:42:02.261340+00:00,1.1.1.1,13.7
2026-03-18T17:42:02.462710+00:00,1.1.1.1,11.9
2026-03-18T17:42:02.668641+00:00,1.1.1.1,12.5
2026-03-18T17:42:02.871661+00:00,1.1.1.1,12.4
2026-03-18T17:42:03.073063+00:00,1.1.1.1,11.9
2026-03-18T17:42:03.274121+00:00,1.1.1.1,12.0
2026-03-18T17:42:03.475050+00:00,1.1.1.1,12.0
2026-03-18T17:42:03.679012+00:00,1.1.1.1,11.8
2026-03-18T17:42:03.885499+00:00,1.1.1.1,12.0
2026-03-18T17:42:04.087491+00:00,1.1.1.1,12.1
2026-03-18T17:42:04.288812+00:00,1.1.1.1,12.3
2026-03-18T17:42:04.490225+00:00,1.1.1.1,12.3
2026-03-18T17:42:04.692899+00:00,1.1.1.1,12.2
2026-03-18T17:42:04.893599+00:00,1.1.1.1,11.9
2026-03-18T17:42:05.096019+00:00,1.1.1.1,12.2
2026-03-18T17:42:05.298609+00:00,1.1.1.1,12.2
2026-03-18T17:42:05.499911+00:00,1.1.1.1,12.1
2026-03-18T17:42:05.702691+00:00,1.1.1.1,12.1
2026-03-18T17:42:05.904556+00:00,1.1.1.1,12.1
2026-03-18T17:42:06.105401+00:00,1.1.1.1,12.2
2026-03-18T17:42:06.306593+00:00,1.1.1.1,12.4
2026-03-18T17:42:06.512374+00:00,1.1.1.1,12.3
2026-03-18T17:42:06.714542+00:00,1.1.1.1,12.2
2026-03-18T17:42:06.916755+00:00,1.1.1.1,12.5
2026-03-18T17:42:07.117852+00:00,1.1.1.1,11.4
2026-03-18T17:42:07.318603+00:00,1.1.1.1,10.7
2026-03-18T17:42:07.522466+00:00,1.1.1.1,12.1
2026-03-18T17:42:07.724405+00:00,1.1.1.1,11.9
2026-03-18T17:42:07.928636+00:00,1.1.1.1,12.6
2026-03-18T17:42:08.129714+00:00,1.1.1.1,12.3
2026-03-18T17:42:08.332065+00:00,1.1.1.1,12.4
2026-03-18T17:42:08.532449+00:00,1.1.1.1,12.0
2026-03-18T17:42:08.738050+00:00,1.1.1.1,12.2
2026-03-18T17:42:08.940041+00:00,1.1.1.1,12.4
2026-03-18T17:42:09.140533+00:00,1.1.1.1,12.0
2026-03-18T17:42:09.344677+00:00,1.1.1.1,12.2
2026-03-18T17:42:09.546237+00:00,1.1.1.1,12.3
2026-03-18T17:42:09.747388+00:00,1.1.1.1,12.2
2026-03-18T17:42:09.947647+00:00,1.1.1.1,10.2
2026-03-18T17:42:10.150201+00:00,1.1.1.1,10.8
2026-03-18T17:42:10.355771+00:00,1.1.1.1,11.8
2026-03-18T17:42:10.560388+00:00,1.1.1.1,12.4
2026-03-18T17:42:10.762053+00:00,1.1.1.1,12.2
2026-03-18T17:42:10.962236+00:00,1.1.1.1,11.4
2026-03-18T17:42:11.164241+00:00,1.1.1.1,12.1
2026-03-18T17:42:11.367793+00:00,1.1.1.1,12.0
2026-03-18T17:42:11.570919+00:00,1.1.1.1,12.3
2026-03-18T17:42:11.771388+00:00,1.1.1.1,12.0
2026-03-18T17:42:11.972096+00:00,1.1.1.1,12.2
2026-03-18T17:42:12.174552+00:00,1.1.1.1,12.1
2026-03-18T17:42:12.380159+00:00,1.1.1.1,12.2
2026-03-18T17:42:12.581463+00:00,1.1.1.1,11.2
2026-03-18T17:42:12.782718+00:00,1.1.1.1,11.7
2026-03-18T17:42:12.984719+00:00,1.1.1.1,12.4
2026-03-18T17:42:13.188192+00:00,1.1.1.1,12.2
2026-03-18T17:42:13.389007+00:00,1.1.1.1,12.3
2026-03-18T17:42:13.589018+00:00,1.1.1.1,11.7
2026-03-18T17:42:13.791442+00:00,1.1.1.1,12.3
2026-03-18T17:42:13.991736+00:00,1.1.1.1,11.5
2026-03-18T17:42:14.192194+00:00,1.1.1.1,10.9
2026-03-18T17:42:14.392849+00:00,1.1.1.1,11.1
2026-03-18T17:42:14.594322+00:00,1.1.1.1,11.0
2026-03-18T17:42:14.795613+00:00,1.1.1.1,11.0
2026-03-18T17:42:14.996097+00:00,1.1.1.1,11.1
2026-03-18T17:42:15.197590+00:00,1.1.1.1,11.6
2026-03-18T17:42:15.399721+00:00,1.1.1.1,12.3
2026-03-18T17:42:15.602069+00:00,1.1.1.1,12.4
2026-03-18T17:42:15.804769+00:00,1.1.1.1,12.0
2026-03-18T17:42:16.005286+00:00,1.1.1.1,12.0
2026-03-18T17:42:16.211114+00:00,1.1.1.1,12.3
2026-03-18T17:42:16.414698+00:00,1.1.1.1,12.3
2026-03-18T17:42:16.615569+00:00,1.1.1.1,12.0
2026-03-18T17:42:16.816556+00:00,1.1.1.1,12.1
2026-03-18T17:42:17.021338+00:00,1.1.1.1,12.2
2026-03-18T17:42:17.222040+00:00,1.1.1.1,11.8
2026-03-18T17:42:17.425578+00:00,1.1.1.1,11.8
2026-03-18T17:42:17.627489+00:00,1.1.1.1,11.4
2026-03-18T17:42:17.828675+00:00,1.1.1.1,11.4
2026-03-18T17:42:18.030815+00:00,1.1.1.1,11.3
2026-03-18T17:42:18.231228+00:00,1.1.1.1,11.2
2026-03-18T17:42:18.433101+00:00,1.1.1.1,11.8
2026-03-18T17:42:18.635089+00:00,1.1.1.1,12.2
2026-03-18T17:42:18.835427+00:00,1.1.1.1,11.4
2026-03-18T17:42:19.035776+00:00,1.1.1.1,10.7
2026-03-18T17:42:19.237690+00:00,1.1.1.1,10.5
2026-03-18T17:42:19.439747+00:00,1.1.1.1,11.2
2026-03-18T17:42:19.640359+00:00,1.1.1.1,10.9
2026-03-18T17:42:19.845399+00:00,1.1.1.1,12.1
2026-03-18T17:42:20.047242+00:00,1.1.1.1,12.2
2026-03-18T17:42:20.250678+00:00,1.1.1.1,11.7
2026-03-18T17:42:20.457482+00:00,1.1.1.1,12.2
2026-03-18T17:42:20.659245+00:00,1.1.1.1,12.2
2026-03-18T17:42:20.864567+00:00,1.1.1.1,12.1
2026-03-18T17:42:21.066450+00:00,1.1.1.1,12.0
2026-03-18T17:42:21.267297+00:00,1.1.1.1,11.7
2026-03-18T17:42:21.469591+00:00,1.1.1.1,11.9
2026-03-18T17:42:21.670260+00:00,1.1.1.1,11.8
2026-03-18T17:42:21.871211+00:00,1.1.1.1,11.7
2026-03-18T17:42:22.072794+00:00,1.1.1.1,11.9
2026-03-18T17:42:22.275452+00:00,1.1.1.1,11.8
2026-03-18T17:42:22.477191+00:00,1.1.1.1,12.0
2026-03-18T17:42:22.678404+00:00,1.1.1.1,12.5
2026-03-18T17:42:22.880277+00:00,1.1.1.1,12.2
2026-03-18T17:42:23.087829+00:00,1.1.1.1,16.9
2026-03-18T17:42:23.287764+00:00,1.1.1.1,12.0
2026-03-18T17:42:23.492524+00:00,1.1.1.1,12.1
2026-03-18T17:42:23.694565+00:00,1.1.1.1,12.3
2026-03-18T17:42:23.896290+00:00,1.1.1.1,12.4
2026-03-18T17:42:24.098171+00:00,1.1.1.1,12.2
2026-03-18T17:42:24.299271+00:00,1.1.1.1,12.2
2026-03-18T17:42:24.503721+00:00,1.1.1.1,11.0
2026-03-18T17:42:24.710390+00:00,1.1.1.1,12.4
2026-03-18T17:42:24.909338+00:00,1.1.1.1,11.0
2026-03-18T17:42:25.109458+00:00,1.1.1.1,10.9
2026-03-18T17:42:25.312276+00:00,1.1.1.1,11.7
2026-03-18T17:42:25.515270+00:00,1.1.1.1,12.2
2026-03-18T17:42:25.717213+00:00,1.1.1.1,12.1
2026-03-18T17:42:25.920529+00:00,1.1.1.1,12.3
2026-03-18T17:42:26.120197+00:00,1.1.1.1,11.1
2026-03-18T17:42:26.321390+00:00,1.1.1.1,11.6
2026-03-18T17:42:26.523920+00:00,1.1.1.1,12.6
2026-03-18T17:42:26.725991+00:00,1.1.1.1,12.6
2026-03-18T17:42:26.927108+00:00,1.1.1.1,12.5
2026-03-18T17:42:27.132884+00:00,1.1.1.1,12.4
2026-03-18T17:42:27.334567+00:00,1.1.1.1,12.2
2026-03-18T17:42:27.535751+00:00,1.1.1.1,12.4
2026-03-18T17:42:27.735502+00:00,1.1.1.1,11.2
2026-03-18T17:42:27.936479+00:00,1.1.1.1,12.3
2026-03-18T17:42:28.137235+00:00,1.1.1.1,12.1
2026-03-18T17:42:28.339201+00:00,1.1.1.1,12.1
2026-03-18T17:42:28.541628+00:00,1.1.1.1,12.1
2026-03-18T17:42:28.742745+00:00,1.1.1.1,12.0
2026-03-18T17:42:28.944281+00:00,1.1.1.1,12.4
2026-03-18T17:42:29.145472+00:00,1.1.1.1,12.4
2026-03-18T17:42:29.345714+00:00,1.1.1.1,11.8
2026-03-18T17:42:29.549076+00:00,1.1.1.1,12.2
2026-03-18T17:42:29.749754+00:00,1.1.1.1,12.4
2026-03-18T17:42:29.948690+00:00,1.1.1.1,10.4
2026-03-18T17:42:30.150446+00:00,1.1.1.1,11.4
2026-03-18T17:42:30.352690+00:00,1.1.1.1,12.1
2026-03-18T17:42:30.555261+00:00,1.1.1.1,12.8
2026-03-18T17:42:30.756283+00:00,1.1.1.1,12.1
2026-03-18T17:42:30.961225+00:00,1.1.1.1,12.3
2026-03-18T17:42:31.166044+00:00,1.1.1.1,12.4
2026-03-18T17:42:31.367522+00:00,1.1.1.1,12.2
2026-03-18T17:42:31.567430+00:00,1.1.1.1,11.3
2026-03-18T17:42:31.768806+00:00,1.1.1.1,11.7
2026-03-18T17:42:31.970545+00:00,1.1.1.1,11.2
2026-03-18T17:42:32.172284+00:00,1.1.1.1,11.6
2026-03-18T17:42:32.376636+00:00,1.1.1.1,11.2
2026-03-18T17:42:32.578404+00:00,1.1.1.1,11.8
2026-03-18T17:42:32.780761+00:00,1.1.1.1,11.9
2026-03-18T17:42:32.985107+00:00,1.1.1.1,11.0
2026-03-18T17:42:33.192041+00:00,1.1.1.1,12.2
2026-03-18T17:42:33.392499+00:00,1.1.1.1,11.8
2026-03-18T17:42:33.594862+00:00,1.1.1.1,12.2
2026-03-18T17:42:33.796073+00:00,1.1.1.1,12.1
2026-03-18T17:42:33.998485+00:00,1.1.1.1,12.5
2026-03-18T17:42:34.204376+00:00,1.1.1.1,12.5
2026-03-18T17:42:34.406835+00:00,1.1.1.1,11.9
2026-03-18T17:42:34.612616+00:00,1.1.1.1,12.6
2026-03-18T17:42:34.811515+00:00,1.1.1.1,10.5
2026-03-18T17:42:35.018590+00:00,1.1.1.1,11.4
2026-03-18T17:42:35.224279+00:00,1.1.1.1,11.3
2026-03-18T17:42:35.426595+00:00,1.1.1.1,12.2
2026-03-18T17:42:35.627531+00:00,1.1.1.1,12.3
2026-03-18T17:42:35.827321+00:00,1.1.1.1,11.3
2026-03-18T17:42:36.028458+00:00,1.1.1.1,11.0
2026-03-18T17:42:36.232145+00:00,1.1.1.1,12.1
2026-03-18T17:42:36.436025+00:00,1.1.1.1,12.2
2026-03-18T17:42:36.641088+00:00,1.1.1.1,12.3
2026-03-18T17:42:36.842155+00:00,1.1.1.1,11.4
2026-03-18T17:42:37.048845+00:00,1.1.1.1,12.2
2026-03-18T17:42:37.254519+00:00,1.1.1.1,12.4
2026-03-18T17:42:37.459022+00:00,1.1.1.1,12.1
2026-03-18T17:42:37.664894+00:00,1.1.1.1,12.3
2026-03-18T17:42:37.868471+00:00,1.1.1.1,12.3
2026-03-18T17:42:38.071543+00:00,1.1.1.1,12.3
2026-03-18T17:42:38.272918+00:00,1.1.1.1,12.4
2026-03-18T17:42:38.473822+00:00,1.1.1.1,12.1
2026-03-18T17:42:38.678832+00:00,1.1.1.1,11.5
2026-03-18T17:42:38.882469+00:00,1.1.1.1,12.3
2026-03-18T17:42:39.083438+00:00,1.1.1.1,12.2
2026-03-18T17:42:39.288881+00:00,1.1.1.1,11.9
2026-03-18T17:42:39.494140+00:00,1.1.1.1,12.1
2026-03-18T17:42:39.695829+00:00,1.1.1.1,12.4
2026-03-18T17:42:39.898730+00:00,1.1.1.1,11.0
2026-03-18T17:42:40.100397+00:00,1.1.1.1,10.8
2026-03-18T17:42:40.304979+00:00,1.1.1.1,11.6
2026-03-18T17:42:40.512074+00:00,1.1.1.1,12.5
2026-03-18T17:42:40.717656+00:00,1.1.1.1,12.1
2026-03-18T17:42:40.923542+00:00,1.1.1.1,12.3
2026-03-18T17:42:41.127443+00:00,1.1.1.1,11.5
2026-03-18T17:42:41.334638+00:00,1.1.1.1,12.5
2026-03-18T17:42:41.540284+00:00,1.1.1.1,12.2
2026-03-18T17:42:41.744699+00:00,1.1.1.1,12.2
2026-03-18T17:42:41.947425+00:00,1.1.1.1,12.0
2026-03-18T17:42:42.153134+00:00,1.1.1.1,12.2
2026-03-18T17:42:42.355350+00:00,1.1.1.1,12.2
2026-03-18T17:42:42.558709+00:00,1.1.1.1,12.3
2026-03-18T17:42:42.764353+00:00,1.1.1.1,12.0
2026-03-18T17:42:42.970121+00:00,1.1.1.1,12.2
2026-03-18T17:42:43.174735+00:00,1.1.1.1,11.9
2026-03-18T17:42:43.377143+00:00,1.1.1.1,12.3
2026-03-18T17:42:43.582101+00:00,1.1.1.1,11.6
2026-03-18T17:42:43.783917+00:00,1.1.1.1,11.6
2026-03-18T17:42:43.988572+00:00,1.1.1.1,11.9
2026-03-18T17:42:44.188035+00:00,1.1.1.1,10.4
2026-03-18T17:42:44.391312+00:00,1.1.1.1,11.5
2026-03-18T17:42:44.591235+00:00,1.1.1.1,10.6
2026-03-18T17:42:44.794543+00:00,1.1.1.1,12.2
2026-03-18T17:42:44.994188+00:00,1.1.1.1,11.0
2026-03-18T17:42:45.198789+00:00,1.1.1.1,11.2
2026-03-18T17:42:45.404796+00:00,1.1.1.1,12.3
2026-03-18T17:42:45.610058+00:00,1.1.1.1,12.3
2026-03-18T17:42:45.815030+00:00,1.1.1.1,11.6
2026-03-18T17:42:46.020564+00:00,1.1.1.1,11.1
2026-03-18T17:42:46.220982+00:00,1.1.1.1,10.3
2026-03-18T17:42:46.423688+00:00,1.1.1.1,11.2
2026-03-18T17:42:46.628717+00:00,1.1.1.1,11.0
2026-03-18T17:42:46.831136+00:00,1.1.1.1,12.0
2026-03-18T17:42:47.035378+00:00,1.1.1.1,10.9
2026-03-18T17:42:47.237570+00:00,1.1.1.1,10.9
2026-03-18T17:42:47.440044+00:00,1.1.1.1,12.2
2026-03-18T17:42:47.642510+00:00,1.1.1.1,11.7
2026-03-18T17:42:47.843610+00:00,1.1.1.1,11.4
2026-03-18T17:42:48.049046+00:00,1.1.1.1,11.0
2026-03-18T17:42:48.254242+00:00,1.1.1.1,11.0
2026-03-18T17:42:48.457617+00:00,1.1.1.1,11.6
2026-03-18T17:42:48.659661+00:00,1.1.1.1,12.0
2026-03-18T17:42:48.865307+00:00,1.1.1.1,12.5
2026-03-18T17:42:49.069479+00:00,1.1.1.1,11.7
2026-03-18T17:42:49.274868+00:00,1.1.1.1,11.0
2026-03-18T17:42:49.476682+00:00,1.1.1.1,12.3
2026-03-18T17:42:49.678292+00:00,1.1.1.1,11.4
2026-03-18T17:42:49.880003+00:00,1.1.1.1,12.1
2026-03-18T17:42:50.081218+00:00,1.1.1.1,12.1
2026-03-18T17:42:50.285523+00:00,1.1.1.1,11.9
2026-03-18T17:42:50.486464+00:00,1.1.1.1,12.2
2026-03-18T17:42:50.692597+00:00,1.1.1.1,12.4
2026-03-18T17:42:50.894507+00:00,1.1.1.1,12.4
2026-03-18T17:42:51.097577+00:00,1.1.1.1,11.9
2026-03-18T17:42:51.303359+00:00,1.1.1.1,12.2
2026-03-18T17:42:51.506050+00:00,1.1.1.1,12.3
2026-03-18T17:42:51.707067+00:00,1.1.1.1,12.1
2026-03-18T17:42:51.908368+00:00,1.1.1.1,12.3
2026-03-18T17:42:52.114278+00:00,1.1.1.1,12.3
2026-03-18T17:42:52.318286+00:00,1.1.1.1,12.1
2026-03-18T17:42:52.518733+00:00,1.1.1.1,11.2
2026-03-18T17:42:52.724435+00:00,1.1.1.1,12.1
2026-03-18T17:42:52.925885+00:00,1.1.1.1,12.2
2026-03-18T17:42:53.126706+00:00,1.1.1.1,12.2
2026-03-18T17:42:53.330497+00:00,1.1.1.1,12.4
2026-03-18T17:42:53.533367+00:00,1.1.1.1,11.9
2026-03-18T17:42:53.739241+00:00,1.1.1.1,12.4
2026-03-18T17:42:53.939889+00:00,1.1.1.1,12.0
2026-03-18T17:42:54.145367+00:00,1.1.1.1,12.0
2026-03-18T17:42:54.351131+00:00,1.1.1.1,12.1
2026-03-18T17:42:54.551797+00:00,1.1.1.1,11.7
2026-03-18T17:42:54.754630+00:00,1.1.1.1,12.4
2026-03-18T17:42:54.955375+00:00,1.1.1.1,11.1
2026-03-18T17:42:55.156229+00:00,1.1.1.1,10.7
2026-03-18T17:42:55.362019+00:00,1.1.1.1,11.7
2026-03-18T17:42:55.567039+00:00,1.1.1.1,12.2
2026-03-18T17:42:55.773037+00:00,1.1.1.1,12.4
2026-03-18T17:42:55.979024+00:00,1.1.1.1,12.5
2026-03-18T17:42:56.181124+00:00,1.1.1.1,13.3
2026-03-18T17:42:56.382498+00:00,1.1.1.1,12.3
2026-03-18T17:42:56.583762+00:00,1.1.1.1,12.6
2026-03-18T17:42:56.784977+00:00,1.1.1.1,12.0
2026-03-18T17:42:56.986110+00:00,1.1.1.1,12.3
2026-03-18T17:42:57.188349+00:00,1.1.1.1,12.1
2026-03-18T17:42:57.390794+00:00,1.1.1.1,12.1
2026-03-18T17:42:57.593970+00:00,1.1.1.1,12.2
2026-03-18T17:42:57.799695+00:00,1.1.1.1,12.4
2026-03-18T17:42:58.002272+00:00,1.1.1.1,12.5
2026-03-18T17:42:58.206109+00:00,1.1.1.1,12.2
2026-03-18T17:42:58.408094+00:00,1.1.1.1,12.3
2026-03-18T17:42:58.607540+00:00,1.1.1.1,10.9
2026-03-18T17:42:58.809613+00:00,1.1.1.1,12.0
2026-03-18T17:42:59.015513+00:00,1.1.1.1,12.4
2026-03-18T17:42:59.215905+00:00,1.1.1.1,11.2
2026-03-18T17:42:59.417687+00:00,1.1.1.1,12.1
2026-03-18T17:42:59.618545+00:00,1.1.1.1,12.2
2026-03-18T17:42:59.822647+00:00,1.1.1.1,12.6
2026-03-18T17:43:00.022192+00:00,1.1.1.1,10.6
2026-03-18T17:43:00.224177+00:00,1.1.1.1,11.1
2026-03-18T17:43:00.427247+00:00,1.1.1.1,12.2
2026-03-18T17:43:00.630387+00:00,1.1.1.1,12.3
2026-03-18T17:43:00.831092+00:00,1.1.1.1,11.5
2026-03-18T17:43:01.035537+00:00,1.1.1.1,12.5
2026-03-18T17:43:01.238631+00:00,1.1.1.1,11.9
2026-03-18T17:43:01.439508+00:00,1.1.1.1,12.1
2026-03-18T17:43:01.640231+00:00,1.1.1.1,11.7
2026-03-18T17:43:01.843421+00:00,1.1.1.1,12.0
2026-03-18T17:43:02.044147+00:00,1.1.1.1,11.2
2026-03-18T17:43:02.246196+00:00,1.1.1.1,12.1
2026-03-18T17:43:02.449421+00:00,1.1.1.1,12.3
2026-03-18T17:43:02.652919+00:00,1.1.1.1,12.2
2026-03-18T17:43:02.857412+00:00,1.1.1.1,11.9
2026-03-18T17:43:03.062280+00:00,1.1.1.1,12.1
2026-03-18T17:43:03.267723+00:00,1.1.1.1,12.0
2026-03-18T17:43:03.473260+00:00,1.1.1.1,12.4
2026-03-18T17:43:03.678999+00:00,1.1.1.1,12.1
2026-03-18T17:43:03.884590+00:00,1.1.1.1,12.2
2026-03-18T17:43:04.090273+00:00,1.1.1.1,12.5
2026-03-18T17:43:04.291703+00:00,1.1.1.1,12.3
2026-03-18T17:43:04.493247+00:00,1.1.1.1,12.4
2026-03-18T17:43:04.699033+00:00,1.1.1.1,12.5
2026-03-18T17:43:04.904634+00:00,1.1.1.1,12.1
2026-03-18T17:43:05.107832+00:00,1.1.1.1,11.4
2026-03-18T17:43:05.312889+00:00,1.1.1.1,11.8
2026-03-18T17:43:05.515143+00:00,1.1.1.1,11.8
2026-03-18T17:43:05.717213+00:00,1.1.1.1,12.4
2026-03-18T17:43:05.917840+00:00,1.1.1.1,11.5
2026-03-18T17:43:06.121040+00:00,1.1.1.1,12.0
2026-03-18T17:43:06.322095+00:00,1.1.1.1,12.1
2026-03-18T17:43:06.527212+00:00,1.1.1.1,12.1
2026-03-18T17:43:06.731095+00:00,1.1.1.1,12.4
2026-03-18T17:43:06.931869+00:00,1.1.1.1,12.5
2026-03-18T17:43:07.133525+00:00,1.1.1.1,12.5
2026-03-18T17:43:07.337119+00:00,1.1.1.1,14.7
2026-03-18T17:43:07.536244+00:00,1.1.1.1,12.3
2026-03-18T17:43:07.736669+00:00,1.1.1.1,11.9
2026-03-18T17:43:07.938717+00:00,1.1.1.1,11.1
2026-03-18T17:43:08.143717+00:00,1.1.1.1,14.8
2026-03-18T17:43:08.342870+00:00,1.1.1.1,11.2
2026-03-18T17:43:08.545564+00:00,1.1.1.1,12.5
2026-03-18T17:43:08.747287+00:00,1.1.1.1,12.3
2026-03-18T17:43:08.949621+00:00,1.1.1.1,12.2
2026-03-18T17:43:09.155197+00:00,1.1.1.1,12.1
2026-03-18T17:43:09.356401+00:00,1.1.1.1,12.3
2026-03-18T17:43:09.559254+00:00,1.1.1.1,11.5
2026-03-18T17:43:09.761423+00:00,1.1.1.1,12.3
2026-03-18T17:43:09.963769+00:00,1.1.1.1,11.4
2026-03-18T17:43:10.163989+00:00,1.1.1.1,10.8
2026-03-18T17:43:10.365280+00:00,1.1.1.1,11.0
2026-03-18T17:43:10.568905+00:00,1.1.1.1,11.5
2026-03-18T17:43:10.772909+00:00,1.1.1.1,12.2
