ts_iso,avg_cwnd_pkts,avg_rtt_ms,num_conns_with_cwnd
2026-03-18T17:35:49.574586+00:00,10.0,0.11,1
2026-03-18T17:35:49.777093+00:00,10.0,0.11,1
2026-03-18T17:35:49.985168+00:00,10.0,0.11,1
2026-03-18T17:35:50.199325+00:00,10.0,0.11,1
2026-03-18T17:35:50.413901+00:00,10.0,0.11,1
2026-03-18T17:35:50.623110+00:00,10.0,0.11,1
2026-03-18T17:35:50.832438+00:00,10.0,0.11,1
2026-03-18T17:35:51.042301+00:00,10.0,0.11,1
2026-03-18T17:35:51.251383+00:00,10.0,0.11,1
2026-03-18T17:35:51.460534+00:00,10.0,0.11,1
2026-03-18T17:35:51.670464+00:00,10.0,0.11,1
2026-03-18T17:35:51.881683+00:00,10.0,0.11,1
2026-03-18T17:35:52.091232+00:00,10.0,0.11,1
2026-03-18T17:35:52.301749+00:00,10.0,0.11,1
2026-03-18T17:35:52.508373+00:00,10.0,0.11,1
2026-03-18T17:35:52.719861+00:00,10.0,0.11,1
2026-03-18T17:35:52.929952+00:00,10.0,0.11,1
2026-03-18T17:35:53.141471+00:00,10.0,0.11,1
2026-03-18T17:35:53.351699+00:00,10.0,0.11,1
2026-03-18T17:35:53.562176+00:00,10.0,0.11,1
2026-03-18T17:35:53.772201+00:00,10.0,0.11,1
2026-03-18T17:35:53.981089+00:00,10.0,0.11,1
2026-03-18T17:35:54.189707+00:00,10.0,0.11,1
2026-03-18T17:35:54.400845+00:00,10.0,0.11,1
2026-03-18T17:35:54.609829+00:00,10.0,0.11,1
2026-03-18T17:35:54.819755+00:00,10.0,0.11,1
2026-03-18T17:35:55.028852+00:00,10.0,0.11,1
2026-03-18T17:35:55.237881+00:00,10.0,0.11,1
2026-03-18T17:35:55.448193+00:00,10.0,0.11,1
2026-03-18T17:35:55.658154+00:00,10.0,0.11,1
2026-03-18T17:35:55.865802+00:00,10.0,0.11,1
2026-03-18T17:35:56.078984+00:00,10.0,0.11,1
2026-03-18T17:35:56.284418+00:00,10.0,0.11,1
2026-03-18T17:35:56.495199+00:00,10.0,0.11,1
2026-03-18T17:35:56.705239+00:00,10.0,0.11,1
2026-03-18T17:35:56.915145+00:00,10.0,0.11,1
2026-03-18T17:35:57.125745+00:00,10.0,0.11,1
2026-03-18T17:35:57.333423+00:00,10.0,0.11,1
2026-03-18T17:35:57.536445+00:00,10.0,0.11,1
2026-03-18T17:35:57.744999+00:00,10.0,0.11,1
2026-03-18T17:35:57.948545+00:00,10.0,0.11,1
2026-03-18T17:35:58.154189+00:00,10.0,0.11,1
2026-03-18T17:35:58.360821+00:00,10.0,0.11,1
2026-03-18T17:35:58.568030+00:00,10.0,0.11,1
2026-03-18T17:35:58.775735+00:00,10.0,0.11,1
2026-03-18T17:35:58.984338+00:00,10.0,0.11,1
2026-03-18T17:35:59.187811+00:00,10.0,0.11,1
2026-03-18T17:35:59.392170+00:00,10.0,0.11,1
2026-03-18T17:35:59.604061+00:00,10.0,0.11,1
2026-03-18T17:35:59.814154+00:00,10.0,0.11,1
2026-03-18T17:36:00.021890+00:00,10.0,0.11,1
2026-03-18T17:36:00.231696+00:00,10.0,0.11,1
2026-03-18T17:36:00.440713+00:00,10.0,0.11,1
2026-03-18T17:36:00.654235+00:00,10.0,0.11,1
2026-03-18T17:36:00.865572+00:00,10.0,0.11,1
2026-03-18T17:36:01.076346+00:00,10.0,0.11,1
2026-03-18T17:36:01.287274+00:00,10.0,0.11,1
2026-03-18T17:36:01.498000+00:00,10.0,0.11,1
2026-03-18T17:36:01.707668+00:00,10.0,0.11,1
2026-03-18T17:36:01.915271+00:00,10.0,0.11,1
2026-03-18T17:36:02.125752+00:00,10.0,0.11,1
2026-03-18T17:36:02.329761+00:00,10.0,0.11,1
2026-03-18T17:36:02.540527+00:00,10.0,0.11,1
2026-03-18T17:36:02.746273+00:00,10.0,0.11,1
2026-03-18T17:36:02.953046+00:00,10.0,0.11,1
2026-03-18T17:36:03.158396+00:00,10.0,0.11,1
2026-03-18T17:36:03.363074+00:00,10.0,0.11,1
2026-03-18T17:36:03.568692+00:00,10.0,0.11,1
2026-03-18T17:36:03.775683+00:00,10.0,0.11,1
2026-03-18T17:36:03.986374+00:00,10.0,0.11,1
